doc_id,original_path,local_filename,category_id,category_name,sensitivity_level
rvlcdip_00239,imagesw/w/y/x/wyx35e00/2040957097.tif,rvlcdip_00239.tif,10,budget,L3
rvlcdip_00240,imagesq/q/i/v/qiv62d00/98504929.tif,rvlcdip_00240.tif,1,form,L4
rvlcdip_00241,imagesj/j/j/s/jjs87d00/2078566028.tif,rvlcdip_00241.tif,5,scientific_report,L1
rvlcdip_00242,imagese/e/x/p/exp55a00/531612262+-2344.tif,rvlcdip_00242.tif,2,email,L2
rvlcdip_00243,imagesn/n/d/k/ndk26d00/50604642-4675.tif,rvlcdip_00243.tif,6,scientific_publication,L1
rvlcdip_00244,imagesz/z/k/s/zks34f00/0060284383.tif,rvlcdip_00244.tif,15,memo,L2
rvlcdip_00245,imagesj/j/a/n/jan03d00/514827530.tif,rvlcdip_00245.tif,1,form,L4
rvlcdip_00246,imagesx/x/s/m/xsm80c00/2055724940_4955.tif,rvlcdip_00246.tif,5,scientific_report,L1
rvlcdip_00247,imagesc/c/x/w/cxw85c00/2073737480d_7481.tif,rvlcdip_00247.tif,2,email,L2
rvlcdip_00248,imagesj/j/b/z/jbz08c00/2074655588a.tif,rvlcdip_00248.tif,2,email,L2
rvlcdip_00249,imagesq/q/v/m/qvm40e00/81023143.tif,rvlcdip_00249.tif,8,file_folder,L1
rvlcdip_00250,imagesg/g/r/u/gru37d00/2070690767.tif,rvlcdip_00250.tif,1,form,L4
rvlcdip_00251,imagesy/y/z/s/yzs00a00/60024486.tif,rvlcdip_00251.tif,0,letter,L2
rvlcdip_00252,imagesr/r/y/b/ryb44e00/2015012125_2015012291.tif,rvlcdip_00252.tif,5,scientific_report,L1
rvlcdip_00253,imagesc/c/s/g/csg31f00/0001448904.tif,rvlcdip_00253.tif,15,memo,L2
rvlcdip_00254,imagesv/v/k/p/vkp70e00/89464380.tif,rvlcdip_00254.tif,5,scientific_report,L1
rvlcdip_00255,imagesl/l/v/k/lvk69d00/500750920.tif,rvlcdip_00255.tif,0,letter,L2
rvlcdip_00256,imagesv/v/s/k/vsk20e00/94414892.tif,rvlcdip_00256.tif,1,form,L4
rvlcdip_00257,imagesg/g/g/o/ggo91c00/2078798878a.tif,rvlcdip_00257.tif,2,email,L2
rvlcdip_00258,imagesn/n/w/h/nwh70a00/0060153142.tif,rvlcdip_00258.tif,15,memo,L2
rvlcdip_00259,imagesg/g/u/q/guq70a00/0060160785.tif,rvlcdip_00259.tif,15,memo,L2
rvlcdip_00260,imagesj/j/h/b/jhb43e00/2042468456.tif,rvlcdip_00260.tif,8,file_folder,L1
rvlcdip_00261,imagesm/m/p/s/mps98c00/88499749.tif,rvlcdip_00261.tif,15,memo,L2
rvlcdip_00262,imagesx/x/j/x/xjx89e00/0000430724.tif,rvlcdip_00262.tif,10,budget,L3
rvlcdip_00263,imagesk/k/c/n/kcn03c00/525300369+-0369.tif,rvlcdip_00263.tif,1,form,L4
rvlcdip_00264,imagesh/h/y/y/hyy35e00/2040765847.tif,rvlcdip_00264.tif,10,budget,L3
rvlcdip_00265,imagesa/a/q/i/aqi70e00/92753585.tif,rvlcdip_00265.tif,8,file_folder,L1
rvlcdip_00266,imagest/t/z/c/tzc01c00/12075863.tif,rvlcdip_00266.tif,15,memo,L2
rvlcdip_00267,imagesm/m/h/r/mhr20c00/2080834161.tif,rvlcdip_00267.tif,2,email,L2
rvlcdip_00268,imagesh/h/t/f/htf18d00/2050795884.tif,rvlcdip_00268.tif,1,form,L4
rvlcdip_00269,imagesi/i/s/e/ise08e00/1000136066.tif,rvlcdip_00269.tif,1,form,L4
rvlcdip_00270,imagesk/k/o/t/kot86e00/2055678814.tif,rvlcdip_00270.tif,15,memo,L2
rvlcdip_00271,imagesc/c/m/b/cmb35e00/2025019971.tif,rvlcdip_00271.tif,0,letter,L2
rvlcdip_00272,imagest/t/f/p/tfp10c00/2085313387.tif,rvlcdip_00272.tif,2,email,L2
rvlcdip_00273,imagesb/b/r/n/brn62e00/2062491220_2062491221.tif,rvlcdip_00273.tif,1,form,L4
rvlcdip_00274,imagesw/w/g/j/wgj25d00/505330467.tif,rvlcdip_00274.tif,0,letter,L2
rvlcdip_00275,imagese/e/h/p/ehp00f00/0000020330.tif,rvlcdip_00275.tif,7,specification,L4
rvlcdip_00276,imagesu/u/c/l/ucl78e00/2010022363.tif,rvlcdip_00276.tif,15,memo,L2
rvlcdip_00277,imagesa/a/r/o/aro85c00/2073883241.tif,rvlcdip_00277.tif,11,invoice,L3
rvlcdip_00278,imagesj/j/p/p/jpp94d00/505857596.tif,rvlcdip_00278.tif,0,letter,L2
rvlcdip_00279,imagesv/v/w/t/vwt98e00/2061647428.tif,rvlcdip_00279.tif,1,form,L4
rvlcdip_00280,imageso/o/s/s/oss25a00/92854960.tif,rvlcdip_00280.tif,1,form,L4
rvlcdip_00281,imagesa/a/h/a/aha76e00/2051146139.tif,rvlcdip_00281.tif,1,form,L4
rvlcdip_00282,imagesb/b/m/t/bmt4aa00/10419537_10419539.tif,rvlcdip_00282.tif,6,scientific_publication,L1
rvlcdip_00283,imagesm/m/b/y/mby82e00/2047932954.tif,rvlcdip_00283.tif,10,budget,L3
rvlcdip_00284,imagesg/g/c/r/gcr25c00/2069714186.tif,rvlcdip_00284.tif,7,specification,L4
rvlcdip_00285,imagesw/w/c/p/wcp82f00/tob07129.52.tif,rvlcdip_00285.tif,10,budget,L3
rvlcdip_00286,imageso/o/r/y/ory54a00/89981759_1807.tif,rvlcdip_00286.tif,5,scientific_report,L1
rvlcdip_00287,imagesf/f/h/y/fhy95c00/2072569124.tif,rvlcdip_00287.tif,2,email,L2
rvlcdip_00288,imagesu/u/q/q/uqq82f00/tob07118.04.tif,rvlcdip_00288.tif,10,budget,L3
rvlcdip_00289,imagesu/u/n/b/unb16d00/50541003-1003.tif,rvlcdip_00289.tif,6,scientific_publication,L1
rvlcdip_00290,imagesn/n/q/o/nqo33e00/2053419630.tif,rvlcdip_00290.tif,8,file_folder,L1
rvlcdip_00291,imagesh/h/n/s/hns25e00/2026134442_2026134446.tif,rvlcdip_00291.tif,6,scientific_publication,L1
rvlcdip_00292,imagesm/m/h/s/mhs46d00/70012608-2608.tif,rvlcdip_00292.tif,0,letter,L2
rvlcdip_00293,imagesg/g/f/l/gfl32d00/2058109202_9203.tif,rvlcdip_00293.tif,1,form,L4
rvlcdip_00294,imagesa/a/y/t/ayt73e00/2026032317.tif,rvlcdip_00294.tif,5,scientific_report,L1
rvlcdip_00295,imagesa/a/y/e/aye59e00/2023188236.tif,rvlcdip_00295.tif,1,form,L4
rvlcdip_00296,imagesh/h/i/a/hia50c00/ti17120103.tif,rvlcdip_00296.tif,11,invoice,L3
rvlcdip_00297,imageso/o/w/f/owf45c00/2064987697.tif,rvlcdip_00297.tif,8,file_folder,L1
rvlcdip_00298,imagesh/h/f/r/hfr57c00/2073004579.tif,rvlcdip_00298.tif,10,budget,L3
rvlcdip_00299,imagesf/f/a/d/fad32e00/2501582035.tif,rvlcdip_00299.tif,1,form,L4
rvlcdip_00300,imagesh/h/c/m/hcm59c00/PUBLICATIONS043516-3.tif,rvlcdip_00300.tif,6,scientific_publication,L1
rvlcdip_00301,imagesc/c/c/z/ccz59e00/2029200415.tif,rvlcdip_00301.tif,6,scientific_publication,L1
rvlcdip_00302,imagesz/z/a/n/zan15e00/2026368944.tif,rvlcdip_00302.tif,11,invoice,L3
rvlcdip_00303,imagesi/i/m/t/imt95c00/2072792259.tif,rvlcdip_00303.tif,5,scientific_report,L1
rvlcdip_00304,imagesk/k/x/a/kxa54c00/80701578.tif,rvlcdip_00304.tif,11,invoice,L3
rvlcdip_00305,imagesd/d/f/w/dfw65c00/2081384484.tif,rvlcdip_00305.tif,1,form,L4
rvlcdip_00306,imagesl/l/d/o/ldo84e00/1000279092_1000279100.tif,rvlcdip_00306.tif,6,scientific_publication,L1
rvlcdip_00307,imagesc/c/l/e/cle42f00/94009315_94009316.tif,rvlcdip_00307.tif,10,budget,L3
rvlcdip_00308,imagesn/n/b/o/nbo93e00/2041719559_2041719569.tif,rvlcdip_00308.tif,10,budget,L3
rvlcdip_00309,imagesy/y/d/t/ydt65c00/2069717270.tif,rvlcdip_00309.tif,7,specification,L4
rvlcdip_00310,imageso/o/j/j/ojj60c00/2074040919_0935.tif,rvlcdip_00310.tif,5,scientific_report,L1
rvlcdip_00311,imagesy/y/h/l/yhl35f00/0060054107.tif,rvlcdip_00311.tif,15,memo,L2
rvlcdip_00312,imagest/t/i/r/tir40c00/ti14929387.tif,rvlcdip_00312.tif,10,budget,L3
rvlcdip_00313,imagesg/g/y/r/gyr02e00/2028728902.tif,rvlcdip_00313.tif,15,memo,L2
rvlcdip_00314,imagesg/g/z/a/gza53f00/0001489367.tif,rvlcdip_00314.tif,15,memo,L2
rvlcdip_00315,imagesz/z/o/v/zov66d00/520061962+-1970.tif,rvlcdip_00315.tif,11,invoice,L3
rvlcdip_00316,imagesl/l/q/l/lql6aa00/11320293.tif,rvlcdip_00316.tif,8,file_folder,L1
rvlcdip_00317,imagesv/v/r/o/vro64e00/1003106717.tif,rvlcdip_00317.tif,6,scientific_publication,L1
rvlcdip_00318,imagesa/a/l/w/alw53c00/98776486.tif,rvlcdip_00318.tif,11,invoice,L3
rvlcdip_00319,imagesn/n/i/i/nii67e00/2063637680.tif,rvlcdip_00319.tif,6,scientific_publication,L1
rvlcdip_00320,imageso/o/e/o/oeo89c00/50275320-5320.tif,rvlcdip_00320.tif,15,memo,L2
rvlcdip_00321,imageso/o/a/y/oay86e00/2057673521.tif,rvlcdip_00321.tif,7,specification,L4
rvlcdip_00322,imagesn/n/m/n/nmn47d00/2070001432_1433.tif,rvlcdip_00322.tif,1,form,L4
rvlcdip_00323,imagesc/c/f/h/cfh95e00/2022900427.tif,rvlcdip_00323.tif,0,letter,L2
rvlcdip_00324,imagesv/v/l/b/vlb27e00/2028702228.tif,rvlcdip_00324.tif,11,invoice,L3
rvlcdip_00325,imagesd/d/g/q/dgq51f00/0000943130.tif,rvlcdip_00325.tif,5,scientific_report,L1
rvlcdip_00326,imagesc/c/n/u/cnu12c00/2085213840c.tif,rvlcdip_00326.tif,2,email,L2
rvlcdip_00327,imageso/o/m/x/omx71d00/891978.tif,rvlcdip_00327.tif,0,letter,L2
rvlcdip_00328,imagesj/j/r/j/jrj11e00/87064961.tif,rvlcdip_00328.tif,11,invoice,L3
rvlcdip_00329,imagesq/q/u/x/qux27d00/2073237325_7329.tif,rvlcdip_00329.tif,10,budget,L3
rvlcdip_00330,imagesi/i/r/m/irm07c00/CTRSP-FILES014003-40.tif,rvlcdip_00330.tif,0,letter,L2
rvlcdip_00331,imagesj/j/e/d/jed17e00/2031312127.tif,rvlcdip_00331.tif,7,specification,L4
rvlcdip_00332,imagesr/r/t/j/rtj65d00/504570415.tif,rvlcdip_00332.tif,7,specification,L4
rvlcdip_00333,imagesb/b/c/n/bcn75a00/512902913+-2913.tif,rvlcdip_00333.tif,0,letter,L2
rvlcdip_00334,imagesl/l/u/v/luv55d00/504731301.tif,rvlcdip_00334.tif,0,letter,L2
rvlcdip_00335,imagesb/b/o/t/bot35a00/89337346.tif,rvlcdip_00335.tif,7,specification,L4
rvlcdip_00336,imagesq/q/q/b/qqb04e00/2040920342_2040920378.tif,rvlcdip_00336.tif,10,budget,L3
rvlcdip_00337,imagesj/j/q/r/jqr23d00/512984610.tif,rvlcdip_00337.tif,1,form,L4
rvlcdip_00338,imagesj/j/t/x/jtx15d00/505426203_505426206.tif,rvlcdip_00338.tif,0,letter,L2
rvlcdip_00339,imagesg/g/a/k/gak71a00/2057437156_2057437157.tif,rvlcdip_00339.tif,7,specification,L4
rvlcdip_00340,imagesm/m/o/p/mop73d00/509344059.tif,rvlcdip_00340.tif,7,specification,L4
rvlcdip_00341,imagesq/q/t/q/qtq55d00/504785500.tif,rvlcdip_00341.tif,7,specification,L4
rvlcdip_00342,imagesk/k/q/w/kqw67d00/2076127776.tif,rvlcdip_00342.tif,7,specification,L4
rvlcdip_00343,imagesu/u/p/y/upy25d00/505155383.tif,rvlcdip_00343.tif,0,letter,L2
rvlcdip_00344,imagese/e/b/y/eby32c00/2072228870.tif,rvlcdip_00344.tif,5,scientific_report,L1
rvlcdip_00345,imagesi/i/k/i/iki93a00/528385318+-5319.tif,rvlcdip_00345.tif,2,email,L2
rvlcdip_00346,imagesc/c/e/u/ceu2aa00/10204103_10204118.tif,rvlcdip_00346.tif,6,scientific_publication,L1
rvlcdip_00347,imagesh/h/m/j/hmj17e00/2031317346.tif,rvlcdip_00347.tif,7,specification,L4
rvlcdip_00348,imagesq/q/j/j/qjj05e00/2040788519.tif,rvlcdip_00348.tif,10,budget,L3
rvlcdip_00349,imagesb/b/o/u/bou60c00/2076362902_2906.tif,rvlcdip_00349.tif,6,scientific_publication,L1
rvlcdip_00350,imagesa/a/j/d/ajd43e00/2041818892.tif,rvlcdip_00350.tif,8,file_folder,L1
rvlcdip_00351,imagesq/q/b/f/qbf86c00/2084101464.tif,rvlcdip_00351.tif,1,form,L4
rvlcdip_00352,imagese/e/h/i/ehi2aa00/10172451_10172470.tif,rvlcdip_00352.tif,5,scientific_report,L1
rvlcdip_00353,imagesn/n/a/i/nai22f00/18004663.tif,rvlcdip_00353.tif,10,budget,L3
rvlcdip_00354,imagesg/g/n/o/gno98e00/2023609952.tif,rvlcdip_00354.tif,8,file_folder,L1
rvlcdip_00355,imagesl/l/p/p/lpp27e00/2028833933.tif,rvlcdip_00355.tif,1,form,L4
rvlcdip_00356,imagesp/p/s/c/psc45c00/2081919171c_9172.tif,rvlcdip_00356.tif,2,email,L2
rvlcdip_00357,imagesl/l/m/b/lmb65c00/2083345788c.tif,rvlcdip_00357.tif,2,email,L2
rvlcdip_00358,imagesm/m/i/e/mie07d00/tnwl0043832.tif,rvlcdip_00358.tif,10,budget,L3
rvlcdip_00359,imagesb/b/b/s/bbs27d00/2072739274_9275.tif,rvlcdip_00359.tif,1,form,L4
rvlcdip_00360,imagesk/k/p/s/kps62f00/tob11501.30_tob11501.33.tif,rvlcdip_00360.tif,10,budget,L3
rvlcdip_00361,imagesw/w/w/l/wwl88e00/2020136728.tif,rvlcdip_00361.tif,5,scientific_report,L1
rvlcdip_00362,imagesc/c/q/s/cqs25d00/505211415.tif,rvlcdip_00362.tif,0,letter,L2
rvlcdip_00363,imagesg/g/w/d/gwd21e00/87104252.tif,rvlcdip_00363.tif,11,invoice,L3
rvlcdip_00364,imagesk/k/x/d/kxd14c00/2069728070.tif,rvlcdip_00364.tif,7,specification,L4
rvlcdip_00365,imagesp/p/n/a/pna09e00/2029370731.tif,rvlcdip_00365.tif,11,invoice,L3
rvlcdip_00366,imagesq/q/v/n/qvn41e00/80052367.tif,rvlcdip_00366.tif,5,scientific_report,L1
rvlcdip_00367,imagesl/l/x/p/lxp97d00/2057242600.tif,rvlcdip_00367.tif,5,scientific_report,L1
rvlcdip_00368,imagesz/z/g/p/zgp05e00/2040799076.tif,rvlcdip_00368.tif,10,budget,L3
rvlcdip_00369,imagesk/k/n/m/knm45a00/507314309+-4309.tif,rvlcdip_00369.tif,7,specification,L4
rvlcdip_00370,imagesi/i/w/t/iwt86c00/2078872110.tif,rvlcdip_00370.tif,2,email,L2
rvlcdip_00371,imagesa/a/a/z/aaz21a00/0071025143.tif,rvlcdip_00371.tif,15,memo,L2
rvlcdip_00372,imagesf/f/c/o/fco93f00/0000534313.tif,rvlcdip_00372.tif,11,invoice,L3
rvlcdip_00373,imagesw/w/i/v/wiv68d00/502947803.tif,rvlcdip_00373.tif,0,letter,L2
rvlcdip_00374,imagesd/d/k/t/dkt71e00/01090483_01090484.tif,rvlcdip_00374.tif,15,memo,L2
rvlcdip_00375,imagesa/a/m/n/amn38e00/1001901081_1001901089.tif,rvlcdip_00375.tif,5,scientific_report,L1
rvlcdip_00376,imagesp/p/d/f/pdf63c00/2064876990.tif,rvlcdip_00376.tif,10,budget,L3
rvlcdip_00377,imagesk/k/g/t/kgt57e00/2031289945.tif,rvlcdip_00377.tif,8,file_folder,L1
rvlcdip_00378,imagesd/d/q/v/dqv82e00/2040855094.tif,rvlcdip_00378.tif,10,budget,L3
rvlcdip_00379,imagesy/y/x/m/yxm61a00/2051534766_2051534770.tif,rvlcdip_00379.tif,7,specification,L4
rvlcdip_00380,imagesm/m/l/n/mln59c00/PUBLICATIONS039338-9.tif,rvlcdip_00380.tif,6,scientific_publication,L1
rvlcdip_00381,imagest/t/r/m/trm65d00/504544677.tif,rvlcdip_00381.tif,7,specification,L4
rvlcdip_00382,imagesl/l/j/z/ljz86e00/2057674793.tif,rvlcdip_00382.tif,7,specification,L4
rvlcdip_00383,imagesk/k/g/y/kgy55f00/0060110224.tif,rvlcdip_00383.tif,8,file_folder,L1
rvlcdip_00384,imagesc/c/i/y/ciy05c00/2080367415.tif,rvlcdip_00384.tif,8,file_folder,L1
rvlcdip_00385,imagesd/d/s/h/dsh41a00/0012947358.tif,rvlcdip_00385.tif,1,form,L4
rvlcdip_00386,imagesw/w/u/z/wuz48d00/2063725693a.tif,rvlcdip_00386.tif,8,file_folder,L1
rvlcdip_00387,imagesr/r/m/b/rmb52d00/2023788339.tif,rvlcdip_00387.tif,5,scientific_report,L1
rvlcdip_00388,imagesh/h/r/q/hrq88c00/03560350.tif,rvlcdip_00388.tif,11,invoice,L3
rvlcdip_00389,imagesp/p/y/r/pyr90e00/91515329.tif,rvlcdip_00389.tif,11,invoice,L3
rvlcdip_00390,imagest/t/l/u/tlu43a00/2065458441.tif,rvlcdip_00390.tif,10,budget,L3
rvlcdip_00391,imagesh/h/s/t/hst45a00/505354450+-4450h.tif,rvlcdip_00391.tif,7,specification,L4
rvlcdip_00392,imagesn/n/u/y/nuy94a00/2064346278.tif,rvlcdip_00392.tif,2,email,L2
rvlcdip_00393,imagesb/b/z/q/bzq10a00/10017422_10017424.tif,rvlcdip_00393.tif,6,scientific_publication,L1
rvlcdip_00394,imagesq/q/u/e/que20e00/01753745.tif,rvlcdip_00394.tif,1,form,L4
rvlcdip_00395,imagesc/c/w/r/cwr02e00/2028728617.tif,rvlcdip_00395.tif,11,invoice,L3
rvlcdip_00396,imagesf/f/x/t/fxt63e00/2030020083.tif,rvlcdip_00396.tif,8,file_folder,L1
rvlcdip_00397,imagesr/r/p/b/rpb98c00/87026441.tif,rvlcdip_00397.tif,10,budget,L3
rvlcdip_00398,imagesp/p/n/s/pns46d00/70012450-2450.tif,rvlcdip_00398.tif,0,letter,L2
rvlcdip_00399,imagesi/i/q/l/iql17e00/2031320369.tif,rvlcdip_00399.tif,7,specification,L4
rvlcdip_00400,imagesq/q/b/h/qbh02a00/2026377371.tif,rvlcdip_00400.tif,0,letter,L2
rvlcdip_00401,imagesr/r/i/n/rin52f00/tob13529.04_tob13529.05.tif,rvlcdip_00401.tif,10,budget,L3
rvlcdip_00402,imagesd/d/m/s/dms43a00/2065531540_1542.tif,rvlcdip_00402.tif,10,budget,L3
rvlcdip_00403,imagesk/k/k/b/kkb45e00/2040964125.tif,rvlcdip_00403.tif,10,budget,L3
rvlcdip_00404,imagese/e/j/m/ejm72d00/518442904_518442905.tif,rvlcdip_00404.tif,11,invoice,L3
rvlcdip_00405,imagesx/x/h/d/xhd04e00/2040649140.tif,rvlcdip_00405.tif,10,budget,L3
rvlcdip_00406,imagesl/l/o/h/loh41f00/0000972858.tif,rvlcdip_00406.tif,7,specification,L4
rvlcdip_00407,imagesf/f/t/g/ftg05c00/2064730001.tif,rvlcdip_00407.tif,8,file_folder,L1
rvlcdip_00408,imagesl/l/c/z/lcz04f00/0000239849.tif,rvlcdip_00408.tif,0,letter,L2
rvlcdip_00409,imagesf/f/d/p/fdp31c00/2085698965.tif,rvlcdip_00409.tif,11,invoice,L3
rvlcdip_00410,imagesr/r/y/u/ryu38c00/2080332140a.tif,rvlcdip_00410.tif,2,email,L2
rvlcdip_00411,imagesa/a/k/k/akk45c00/2074210068.tif,rvlcdip_00411.tif,15,memo,L2
rvlcdip_00412,imagest/t/g/r/tgr07d00/tnwl0024894.tif,rvlcdip_00412.tif,10,budget,L3
rvlcdip_00413,imagesb/b/p/z/bpz65d00/504414346_504414353.tif,rvlcdip_00413.tif,0,letter,L2
rvlcdip_00414,imagesb/b/x/x/bxx22d00/2502219201.tif,rvlcdip_00414.tif,6,scientific_publication,L1
rvlcdip_00415,imagesn/n/m/j/nmj05e00/2040788332.tif,rvlcdip_00415.tif,10,budget,L3
rvlcdip_00416,imagesf/f/u/t/fut81c00/2081458773.tif,rvlcdip_00416.tif,2,email,L2
rvlcdip_00417,imagest/t/b/z/tbz55e00/2042705697.tif,rvlcdip_00417.tif,11,invoice,L3
rvlcdip_00418,imagesi/i/h/t/iht49d00/501254331.tif,rvlcdip_00418.tif,0,letter,L2
rvlcdip_00419,imagesc/c/s/n/csn84d00/506136036.tif,rvlcdip_00419.tif,0,letter,L2
rvlcdip_00420,imagesa/a/p/b/apb84c00/92222167.tif,rvlcdip_00420.tif,1,form,L4
rvlcdip_00421,imagesg/g/g/c/ggc10f00/0000547312.tif,rvlcdip_00421.tif,15,memo,L2
rvlcdip_00422,imagesa/a/f/u/afu43d00/511492807_511492826.tif,rvlcdip_00422.tif,7,specification,L4
rvlcdip_00423,imagesx/x/f/z/xfz94c00/2505491077_1082.tif,rvlcdip_00423.tif,6,scientific_publication,L1
rvlcdip_00424,imagesl/l/z/r/lzr50f00/0000227231.tif,rvlcdip_00424.tif,15,memo,L2
rvlcdip_00425,imagesk/k/t/a/kta15f00/0060179010.tif,rvlcdip_00425.tif,15,memo,L2
rvlcdip_00426,imagesg/g/i/e/gie12a00/2059637202.tif,rvlcdip_00426.tif,15,memo,L2
rvlcdip_00427,imagesc/c/f/i/cfi95c00/2073323479.tif,rvlcdip_00427.tif,15,memo,L2
rvlcdip_00428,imagesv/v/k/k/vkk59e00/2024474568.tif,rvlcdip_00428.tif,1,form,L4
rvlcdip_00429,imagesi/i/k/c/ikc51e00/03584612_03584613.tif,rvlcdip_00429.tif,0,letter,L2
rvlcdip_00430,imagesr/r/r/t/rrt50f00/0000224371.tif,rvlcdip_00430.tif,10,budget,L3
rvlcdip_00431,imagesi/i/u/m/ium06d00/50512518-2525.tif,rvlcdip_00431.tif,6,scientific_publication,L1
rvlcdip_00432,imagesp/p/m/n/pmn29e00/2501374340.tif,rvlcdip_00432.tif,8,file_folder,L1
rvlcdip_00433,imagesr/r/c/o/rco93e00/2041721629_2041721630.tif,rvlcdip_00433.tif,10,budget,L3
rvlcdip_00434,imagesu/u/t/e/ute65c00/2083148922.tif,rvlcdip_00434.tif,1,form,L4
rvlcdip_00435,imagesh/h/m/o/hmo34e00/2023526814.tif,rvlcdip_00435.tif,11,invoice,L3
rvlcdip_00436,imagesa/a/q/c/aqc61e00/00555312.tif,rvlcdip_00436.tif,11,invoice,L3
rvlcdip_00437,imagesv/v/c/p/vcp00d00/50339699-9704.tif,rvlcdip_00437.tif,6,scientific_publication,L1
rvlcdip_00438,imagesw/w/s/z/wsz33e00/2043343974.tif,rvlcdip_00438.tif,8,file_folder,L1
rvlcdip_00439,imageso/o/x/s/oxs56c00/2075328148.tif,rvlcdip_00439.tif,1,form,L4
rvlcdip_00440,imagesk/k/s/e/kse71e00/03678187.tif,rvlcdip_00440.tif,0,letter,L2
rvlcdip_00441,imagesf/f/m/o/fmo70a00/0060147221.tif,rvlcdip_00441.tif,8,file_folder,L1
rvlcdip_00442,imagesw/w/y/x/wyx20c00/2080960346a.tif,rvlcdip_00442.tif,2,email,L2
rvlcdip_00443,imageso/o/b/q/obq4aa00/10414185_10414198.tif,rvlcdip_00443.tif,6,scientific_publication,L1
rvlcdip_00444,imagesy/y/x/u/yxu00a00/60028058_60028061.tif,rvlcdip_00444.tif,6,scientific_publication,L1
rvlcdip_00445,imagesk/k/i/v/kiv80e00/88131648.tif,rvlcdip_00445.tif,11,invoice,L3
rvlcdip_00446,imagesp/p/c/a/pca52e00/2057999764.tif,rvlcdip_00446.tif,7,specification,L4
rvlcdip_00447,imagesh/h/d/f/hdf45c00/2081833888.tif,rvlcdip_00447.tif,2,email,L2
rvlcdip_00448,imagesv/v/t/d/vtd48c00/2083042460_2474.tif,rvlcdip_00448.tif,6,scientific_publication,L1
rvlcdip_00449,imagesg/g/d/n/gdn85d00/503690089_503690096.tif,rvlcdip_00449.tif,0,letter,L2
rvlcdip_00450,imagesi/i/e/o/ieo59e00/2024482867.tif,rvlcdip_00450.tif,8,file_folder,L1
rvlcdip_00451,imagesr/r/g/u/rgu05c00/2041604049.tif,rvlcdip_00451.tif,8,file_folder,L1
rvlcdip_00452,imagesk/k/h/z/khz05f00/0060182040.tif,rvlcdip_00452.tif,15,memo,L2
rvlcdip_00453,imagesg/g/e/d/ged99c00/40017000-7008.tif,rvlcdip_00453.tif,6,scientific_publication,L1
rvlcdip_00454,imagesi/i/u/r/iur95e00/2025533093_2025533100.tif,rvlcdip_00454.tif,5,scientific_report,L1
rvlcdip_00455,imageso/o/d/i/odi35e00/2024525721.tif,rvlcdip_00455.tif,11,invoice,L3
rvlcdip_00456,imagesf/f/i/o/fio23c00/91311875.tif,rvlcdip_00456.tif,15,memo,L2
rvlcdip_00457,imagesf/f/c/w/fcw23f00/0000016524.tif,rvlcdip_00457.tif,10,budget,L3
rvlcdip_00458,imagesv/v/o/j/voj78e00/2024751680.tif,rvlcdip_00458.tif,1,form,L4
rvlcdip_00459,imagesg/g/d/x/gdx02a00/2001117431_2001117432.tif,rvlcdip_00459.tif,5,scientific_report,L1
rvlcdip_00460,imagesv/v/i/y/viy25f00/0060206233.tif,rvlcdip_00460.tif,11,invoice,L3
rvlcdip_00461,imagesq/q/y/x/qyx59d00/500884730_500884735.tif,rvlcdip_00461.tif,1,form,L4
rvlcdip_00462,imagesw/w/t/s/wts48e00/1000755041.tif,rvlcdip_00462.tif,15,memo,L2
rvlcdip_00463,imagesz/z/n/j/znj99e00/0000395793.tif,rvlcdip_00463.tif,15,memo,L2
rvlcdip_00464,imagesm/m/i/n/min53c00/98393391_3393.tif,rvlcdip_00464.tif,10,budget,L3
rvlcdip_00465,imagesh/h/f/g/hfg94c00/99180494.tif,rvlcdip_00465.tif,15,memo,L2
rvlcdip_00466,imagesy/y/z/u/yzu43a00/2065411189.tif,rvlcdip_00466.tif,5,scientific_report,L1
rvlcdip_00467,imagesx/x/x/h/xxh26d00/50585613-5613.tif,rvlcdip_00467.tif,6,scientific_publication,L1
rvlcdip_00468,imagesw/w/o/a/woa72c00/2077998734.tif,rvlcdip_00468.tif,15,memo,L2
rvlcdip_00469,imagesu/u/f/l/ufl29e00/2501390168.tif,rvlcdip_00469.tif,5,scientific_report,L1
rvlcdip_00470,imagesy/y/w/o/ywo14f00/0000113783.tif,rvlcdip_00470.tif,11,invoice,L3
rvlcdip_00471,imagesz/z/c/l/zcl84c00/95824871.tif,rvlcdip_00471.tif,11,invoice,L3
rvlcdip_00472,imagesj/j/q/l/jql35d00/505015959.tif,rvlcdip_00472.tif,0,letter,L2
rvlcdip_00473,imagesg/g/m/t/gmt33e00/2048074331.tif,rvlcdip_00473.tif,8,file_folder,L1
rvlcdip_00474,imagesp/p/a/k/pak40f00/0000734295.tif,rvlcdip_00474.tif,7,specification,L4
rvlcdip_00475,imagesk/k/n/b/knb02e00/2028873827.tif,rvlcdip_00475.tif,5,scientific_report,L1
rvlcdip_00476,imagesz/z/o/t/zot61f00/2023147494_2023147495.tif,rvlcdip_00476.tif,7,specification,L4
rvlcdip_00477,imagesf/f/e/u/feu2aa00/10204142_10204147.tif,rvlcdip_00477.tif,6,scientific_publication,L1
rvlcdip_00478,imagesh/h/q/i/hqi71f00/2001215658_2001215660.tif,rvlcdip_00478.tif,5,scientific_report,L1
